question_id,type,question_type,year,form,course_before,course_after,unit_before,unit_after,topic_before,topic_after,topic_code_before,topic_code_after,lesson_before,lesson_after,source_file,source_page,source_question_number,source_checked,source_status,source_confidence,transcription_status,stem_status,choices_status,parts_status,answer_status,computed_answer,stored_answer,source_answer,solution_status,rubric_status,mathematical_status,math_status,katex_status,media_status,calculator_status,course_mapping_status,unit_mapping_status,topic_mapping_status,lesson_mapping_status,mapping_status,mapping_confidence,student_ready,review_required,overall_status,corrections_count,corrections_made,reviewer_notes,notes,timestamp
APCALC-LEGACY-MCQ-1969-037,mcq,mcq,1969,,AP Calculus BC,AP Calculus BC,,10,BC 10.x,10.11 Finding Taylor Polynomial Approximations of Functions,BC 10.x,10.11,,APCALC-10.11,AP Calculus historical archive,14; 8,37,True,verified,low,human_review_required,verified,verified,not_required,verified,D,D,D,verified,not_required,verified,verified,verified,not_required,verified,corrected,corrected,corrected,corrected,verified,verified,False,True,teacher-archive-only,8,classification.lessonIds; classification.primaryTopic; classification.primaryUnit; classification.primaryUnitLabel; classification.topicCode; course; courseId; studentReady/public deployment gate,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,2026-07-24T21:33:52+00:00
APCALC-LEGACY-MCQ-1969-038,mcq,mcq,1969,,AP Calculus AB,AP Calculus AB,6,6,6.9,6.9 Integrating Using Substitution,6.9,6.9,APCALC-6.9,APCALC-6.9,AP Calculus historical archive,14; 8,38,True,verified,low,human_review_required,verified,verified,not_required,verified,C,C,C,verified,not_required,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,verified,False,True,teacher-archive-only,1,studentReady/public deployment gate,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,2026-07-24T21:33:52+00:00
APCALC-LEGACY-MCQ-1969-039,mcq,mcq,1969,,AP Calculus AB,AP Calculus AB,3,3,3.1,3.1 The Chain Rule,3.1,3.1,APCALC-3.1,APCALC-3.1,AP Calculus historical archive,14; 8,39,True,verified,low,human_review_required,verified,verified,not_required,verified,D,D,D,verified,not_required,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,verified,False,True,teacher-archive-only,1,studentReady/public deployment gate,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,2026-07-24T21:33:52+00:00
APCALC-LEGACY-MCQ-1969-040,mcq,mcq,1969,,AP Calculus AB,AP Calculus AB,6,6,6.6,6.6 Applying Properties of Definite Integrals,6.6,6.6,APCALC-6.6,APCALC-6.6,AP Calculus historical archive,15; 9,40,True,verified,low,human_review_required,verified,verified,not_required,verified,E,E,E,verified,not_required,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,verified,False,True,teacher-archive-only,1,studentReady/public deployment gate,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,2026-07-24T21:33:52+00:00
APCALC-LEGACY-MCQ-1969-041,mcq,mcq,1969,,AP Calculus AB,AP Calculus AB,6,6,6.6,6.6 Applying Properties of Definite Integrals,6.6,6.6,APCALC-6.6,APCALC-6.6,AP Calculus historical archive,15; 9,41,True,verified,low,human_review_required,verified,verified,not_required,verified,D,D,D,verified,not_required,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,verified,False,True,teacher-archive-only,1,studentReady/public deployment gate,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,2026-07-24T21:33:52+00:00
APCALC-LEGACY-MCQ-1969-042,mcq,mcq,1969,,AP Calculus AB,AP Calculus AB,5,5,5.4,5.4 Using the First Derivative Test to Determine Relative Extrema,5.4,5.4,APCALC-5.4,APCALC-5.4,AP Calculus historical archive,15; 9,42,True,verified,low,human_review_required,verified,verified,not_required,verified,D,D,D,verified,not_required,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,verified,False,True,teacher-archive-only,1,studentReady/public deployment gate,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,2026-07-24T21:33:52+00:00
APCALC-LEGACY-MCQ-1969-043,mcq,mcq,1969,,AP Calculus AB,AP Calculus AB,6,6,6.9,6.9 Integrating Using Substitution,6.9,6.9,APCALC-6.9,APCALC-6.9,AP Calculus historical archive,15; 9,43,True,verified,low,human_review_required,verified,verified,not_required,verified,D,D,D,verified,not_required,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,verified,False,True,teacher-archive-only,1,studentReady/public deployment gate,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,2026-07-24T21:33:52+00:00
APCALC-LEGACY-MCQ-1969-044,mcq,mcq,1969,,AP Calculus AB,AP Calculus AB,,,Prerequisite,Period of Trigonometric Functions,Prerequisite,Prerequisite,APCALC-PREREQUISITE,APCALC-PREREQUISITE,AP Calculus historical archive,15; 9,44,True,verified,low,human_review_required,verified,verified,not_required,verified,C,C,C,verified,not_required,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,verified,False,True,teacher-archive-only,1,studentReady/public deployment gate,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,2026-07-24T21:33:52+00:00
APCALC-LEGACY-MCQ-1969-045,mcq,mcq,1969,,AP Calculus AB,AP Calculus AB,3,3,3.6,3.6 Calculating Higher-Order Derivatives,3.6,3.6,APCALC-3.6,APCALC-3.6,AP Calculus historical archive,15; 9,45,True,verified,low,human_review_required,verified,verified,not_required,verified,D,D,D,verified,not_required,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,verified,False,True,teacher-archive-only,1,studentReady/public deployment gate,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,2026-07-24T21:33:52+00:00
APCALC-AB-FRQ-1969-01,frq,frq,1969,,AP Calculus AB,AP Calculus AB,1,1,1.10 / 3.3 / Prerequisite,"Function properties: symmetry, invertibility, periodicity, and continuity",1.10 / 3.3 / Prerequisite,1.10 / 3.3 / Prerequisite,,,AP Calculus historical archive,3,1,True,verified,low,uncertain,uncertain,not_applicable,incomplete,incomplete,,"\(f_1:\text{ Yes},\ f_2:\text{ Yes},\ f_3:\text{ No},\ f_4:\text{ No}.\) The first two are odd. The exponential is not odd, and \(x-|x|\) is zero for every \(x\ge0\), so it cannot have origin symmetry.; \(f_1:\text{ Yes},\ f_2:\text{ No},\ f_3:\text{ Yes},\ f_4:\text{ No}.\) The identity and exponential are one-to-one. \(x\cos x\) is not one-to-one, and \(x-|x|=0\) for every \(x\ge0\).; No for all four functions. Multiplication by \(x\) destroys the periodicity of \(\cos x\); the other three also have no positive period.; Yes for all four functions. In particular, \(x-|x|\) is piecewise \(2x\) for \(x<0\) and \(0\) for \(x\ge0\), with matching value and limits at the origin.",,incomplete,ECHS analytic rubric based on the archived official solution; not an official modern College Board point-by-point scoring guideline.,human_review_required,human_review_required,syntax_checked_not_source_verified,missing,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
APCALC-AB-FRQ-1969-02,frq,frq,1969,,AP Calculus AB,AP Calculus AB,4,4,4.2,"4.2 Straight-line motion: position, velocity, and acceleration",4.2,4.2,APCALC-4.1 | APCALC-4.2,APCALC-4.1; APCALC-4.2,AP Calculus historical archive,3,2,True,verified,low,uncertain,uncertain,not_applicable,incomplete,incomplete,,"\[v(t)=x'(t)=12t^3-48t^2+48t=12t(t-2)^2,\]
\[a(t)=v'(t)=36t^2-96t+48=12(3t-2)(t-2).\]; Solve \(v(t)=12t(t-2)^2=0\). The particle is at rest at \(t=0\) and \(t=2\).; The factor \((t-2)^2\) never changes sign. Thus the sign of \(v\) is the sign of \(t\): negative for \(t<0\), positive for \(t>0\) except for the isolated zero at \(t=2\). The particle changes direction only at \(t=0\).; Acceleration is zero at \(t=\tfrac23\) and \(t=2\). The first is \(t=\tfrac23\). Therefore
\[v\!\left(\frac23\right)=12\left(\frac23\right)\left(\frac23-2\right)^2=\frac{128}{9}.\]",,incomplete,ECHS analytic rubric based on the archived official solution; not an official modern College Board point-by-point scoring guideline.,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
