question_id,type,year,course,unit_before,unit_after,topic_before,topic_after,lesson_before,lesson_after,source_checked,source_page,transcription_status,stem_status,choice_status,answer_status,solution_status,math_status,katex_status,media_status,course_mapping_status,unit_mapping_status,topic_mapping_status,lesson_mapping_status,calculator_status,mapping_status,overall_status,student_ready,corrections_count,review_required,notes
APCALC-AB-FRQ-1977-05,frq,1977,AP Calculus AB,4,4,4.2 / 5.4 / 6.8,4.2 / 5.4 / 6.8,APCALC-4.2; APCALC-5.4; APCALC-6.8,APCALC-4.2; APCALC-5.4; APCALC-6.8,Canonical provenance only; source scan not supplied in this run,16; 17,uncertain,uncertain,not_applicable,source_key_verified,available_unverified,consistency_check_only,verified,incomplete,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,1,True,Requires independent human mathematical verification against the complete source.
APCALC-AB-FRQ-1977-06,frq,1977,AP Calculus AB,4,4,4.5,4.5,APCALC-4.5; APCALC-3.2,APCALC-4.5; APCALC-3.2,Canonical provenance only; source scan not supplied in this run,17,uncertain,uncertain,not_applicable,source_key_verified,available_unverified,consistency_check_only,verified,incomplete,high,high,high,high,metadata_unverified,high,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
APCALC-AB-FRQ-1977-07,frq,1977,AP Calculus AB,2,2,2.2 / 2.4,2.2 / 2.4,APCALC-2.2; APCALC-2.4; APCALC-1.10,APCALC-2.2; APCALC-2.4; APCALC-1.10,Canonical provenance only; source scan not supplied in this run,17,uncertain,uncertain,not_applicable,source_key_verified,available_unverified,consistency_check_only,verified,incomplete,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,3,True,Requires independent human mathematical verification against the complete source.
APCALC-AB-FRQ-1978-01,frq,1978,AP Calculus AB,2,2,2.1 / 2.2 / 5.2,2.1 / 2.2 / 5.2,,,Canonical provenance only; source scan not supplied in this run,17,uncertain,uncertain,not_applicable,source_key_verified,available_unverified,consistency_check_only,verified,incomplete,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
APCALC-AB-FRQ-1978-02,frq,1978,AP Calculus AB,3,3,3.1 / 3.3 / 5.6,3.1 / 3.3 / 5.6,,,Canonical provenance only; source scan not supplied in this run,17,uncertain,uncertain,not_applicable,source_key_verified,available_unverified,consistency_check_only,verified,incomplete,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
APCALC-AB-FRQ-1978-03,frq,1978,AP Calculus AB,1,1,1.10 / 1.11 / 1.12,1.10 / 1.11 / 1.12,,,Canonical provenance only; source scan not supplied in this run,17; 18,uncertain,uncertain,not_applicable,source_key_verified,available_unverified,consistency_check_only,verified,incomplete,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
APCALC-AB-FRQ-1978-04,frq,1978,AP Calculus AB,4,4,4.2 / 6.4 / 6.8,4.2 / 6.4 / 6.8,,,Canonical provenance only; source scan not supplied in this run,18,uncertain,uncertain,not_applicable,source_key_verified,available_unverified,consistency_check_only,verified,incomplete,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
APCALC-AB-FRQ-1978-05,frq,1978,AP Calculus AB,3,3,3.5 / 5.6,3.5 / 5.6,,,Canonical provenance only; source scan not supplied in this run,18,uncertain,uncertain,not_applicable,source_key_verified,available_unverified,consistency_check_only,verified,incomplete,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
APCALC-AB-FRQ-1978-06,frq,1978,AP Calculus AB,5,5,5.10 / 8.9 with historical shell enrichment,5.10 / 8.9 with historical shell enrichment,,,Canonical provenance only; source scan not supplied in this run,18,uncertain,uncertain,not_applicable,source_key_verified,available_unverified,consistency_check_only,verified,incomplete,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
APCALC-AB-FRQ-1978-07,frq,1978,AP Calculus AB,5,5,5.3 / 5.6,5.3 / 5.6,,,Canonical provenance only; source scan not supplied in this run,18; 19,uncertain,uncertain,not_applicable,source_key_verified,available_unverified,consistency_check_only,verified,incomplete,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
APCALC-AB-FRQ-1979-01,frq,1979,AP Calculus AB,2,2,2.1 / 2.2 / 5.2,2.1 / 2.2 / 5.2,,,Canonical provenance only; source scan not supplied in this run,19,uncertain,uncertain,not_applicable,source_key_verified,available_unverified,consistency_check_only,verified,incomplete,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
APCALC-AB-FRQ-1979-02,frq,1979,AP Calculus AB,5,5,5.3 / 5.4,5.3 / 5.4,,,Canonical provenance only; source scan not supplied in this run,19,uncertain,uncertain,not_applicable,source_key_verified,available_unverified,consistency_check_only,verified,incomplete,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
APCALC-AB-FRQ-1979-03,frq,1979,AP Calculus AB,5,5,5.10,5.10,APCALC-5.10,APCALC-5.10,Canonical provenance only; source scan not supplied in this run,19,uncertain,uncertain,not_applicable,source_key_verified,available_unverified,consistency_check_only,verified,incomplete,high,high,high,high,metadata_unverified,high,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
APCALC-AB-FRQ-1979-04,frq,1979,AP Calculus AB,4,4,4.2 / 4.3,4.2 / 4.3,,,Canonical provenance only; source scan not supplied in this run,19,uncertain,uncertain,not_applicable,source_key_verified,available_unverified,consistency_check_only,verified,incomplete,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
APCALC-AB-FRQ-1979-05,frq,1979,AP Calculus AB,8,8,6.10 / 8.4 with historical shell enrichment,6.10 / 8.4 with historical shell enrichment,,,Canonical provenance only; source scan not supplied in this run,19; 20,uncertain,uncertain,not_applicable,source_key_verified,available_unverified,consistency_check_only,verified,incomplete,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
APCALC-AB-FRQ-1979-06,frq,1979,AP Calculus AB,1,1,1.10 / 2.2,1.10 / 2.2,,,Canonical provenance only; source scan not supplied in this run,20,uncertain,uncertain,not_applicable,source_key_verified,available_unverified,consistency_check_only,verified,incomplete,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
APCALC-AB-FRQ-1979-07,frq,1979,AP Calculus AB,5,5,5.6 / 5.1,5.6 / 5.1,,,Canonical provenance only; source scan not supplied in this run,20,uncertain,uncertain,not_applicable,source_key_verified,available_unverified,consistency_check_only,verified,incomplete,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
APCALC-AB-FRQ-1980-01,frq,1980,AP Calculus AB,8,8,8.4 / 8.8,8.4 / 8.8,,,Canonical provenance only; source scan not supplied in this run,20,uncertain,uncertain,not_applicable,source_key_verified,available_unverified,consistency_check_only,verified,incomplete,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
APCALC-AB-FRQ-1980-02,frq,1980,AP Calculus AB,5,5,5.10 / 4.5,5.10 / 4.5,,,Canonical provenance only; source scan not supplied in this run,20,uncertain,uncertain,not_applicable,source_key_verified,available_unverified,consistency_check_only,verified,incomplete,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
APCALC-AB-FRQ-1980-03,frq,1980,AP Calculus AB,3,3,3.1 / prerequisite function analysis,3.1 / prerequisite function analysis,,,Canonical provenance only; source scan not supplied in this run,20; 21,uncertain,uncertain,not_applicable,source_key_verified,available_unverified,consistency_check_only,verified,incomplete,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
APCALC-AB-FRQ-1980-04,frq,1980,AP Calculus AB,4,4,4.2 / 6.4,4.2 / 6.4,,,Canonical provenance only; source scan not supplied in this run,21,uncertain,uncertain,not_applicable,source_key_verified,available_unverified,consistency_check_only,verified,incomplete,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
APCALC-AB-FRQ-1980-05,frq,1980,AP Calculus AB,5,5,5.3 / 5.4,5.3 / 5.4,,,Canonical provenance only; source scan not supplied in this run,21,uncertain,uncertain,not_applicable,source_key_verified,available_unverified,consistency_check_only,verified,incomplete,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
APCALC-AB-FRQ-1980-06,frq,1980,AP Calculus AB,3,3,3.5 / 1.10,3.5 / 1.10,,,Canonical provenance only; source scan not supplied in this run,21,uncertain,uncertain,not_applicable,source_key_verified,available_unverified,consistency_check_only,verified,incomplete,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,1,True,Requires independent human mathematical verification against the complete source.
APCALC-AB-FRQ-1980-07,frq,1980,AP Calculus AB,1,1,1.10 / 2.2,1.10 / 2.2,,,Canonical provenance only; source scan not supplied in this run,21; 22,uncertain,uncertain,not_applicable,source_key_verified,available_unverified,consistency_check_only,verified,incomplete,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
APCALC-AB-FRQ-1981-01,frq,1981,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,22,incomplete,incomplete,not_applicable,unverified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-AB-FRQ-1981-02,frq,1981,AP Calculus AB,8,8,U8,U8,APCALC-U8,APCALC-U8,Attached PDF hash/page evidence and linked source facsimile,22,incomplete,incomplete,not_applicable,unverified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-AB-FRQ-1981-03,frq,1981,AP Calculus AB,5,5,U5,U5,APCALC-U5,APCALC-U5,Attached PDF hash/page evidence and linked source facsimile,22,incomplete,incomplete,not_applicable,unverified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-AB-FRQ-1981-04,frq,1981,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,22,incomplete,incomplete,not_applicable,unverified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-AB-FRQ-1981-05,frq,1981,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,22; 23,incomplete,incomplete,not_applicable,unverified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-AB-FRQ-1981-06,frq,1981,AP Calculus AB,4,4,U4,U4,APCALC-U4,APCALC-U4,Attached PDF hash/page evidence and linked source facsimile,23,incomplete,incomplete,not_applicable,unverified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-AB-FRQ-1981-07,frq,1981,AP Calculus AB,1,1,U1,U1,APCALC-U1,APCALC-U1,Attached PDF hash/page evidence and linked source facsimile,23,incomplete,incomplete,not_applicable,unverified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-AB-FRQ-1982-01,frq,1982,AP Calculus AB,4,4,U4,U4,APCALC-U4,APCALC-U4,Attached PDF hash/page evidence and linked source facsimile,23,incomplete,incomplete,not_applicable,unverified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-AB-FRQ-1982-02,frq,1982,AP Calculus AB,1,1,U1,U1,APCALC-U1,APCALC-U1,Attached PDF hash/page evidence and linked source facsimile,23; 24,incomplete,incomplete,not_applicable,unverified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-AB-FRQ-1982-03,frq,1982,AP Calculus AB,8,8,U8,U8,APCALC-U8,APCALC-U8,Attached PDF hash/page evidence and linked source facsimile,24,incomplete,incomplete,not_applicable,unverified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-AB-FRQ-1982-04,frq,1982,AP Calculus AB,4,4,U4,U4,APCALC-U4,APCALC-U4,Attached PDF hash/page evidence and linked source facsimile,24,incomplete,incomplete,not_applicable,unverified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-AB-FRQ-1982-05,frq,1982,AP Calculus AB,5,5,U5,U5,APCALC-U5,APCALC-U5,Attached PDF hash/page evidence and linked source facsimile,24,incomplete,incomplete,not_applicable,unverified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-AB-FRQ-1982-06,frq,1982,AP Calculus AB,8,8,U8,U8,APCALC-U8,APCALC-U8,Attached PDF hash/page evidence and linked source facsimile,24,incomplete,incomplete,not_applicable,unverified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
